w1,w2,w3
0.42306,0.11292,0.18589
0.40982,0.10203,0.17445
0.39318,0.088051,0.15984
0.37925,0.072662,0.14479
0.40811,0.10136,0.17353
0.38228,0.08078,0.15171
0.42249,0.11379,0.18642
0.41075,0.10171,0.17442
0.34535,0.050167,0.11961
0.43497,0.12517,0.19806
0.42683,0.11734,0.19015
0.37297,0.076373,0.14615
0.38807,0.082825,0.15464
0.27382,0.020873,0.080384
0.23749,0.011798,0.064897
0.44393,0.13303,0.20618
0.37019,0.073112,0.14301
0.43087,0.12052,0.19354
0.33893,0.048058,0.11649
0.28789,0.025378,0.08714
0.42068,0.11177,0.18445
0.35258,0.060761,0.12942
0.37375,0.072425,0.14332
0.43364,0.1239,0.19677
0.38531,0.085837,0.15629
0.2742,0.027108,0.085243
0.42853,0.11895,0.19178
0.25426,0.015617,0.071762
0.42715,0.11727,0.19018
0.41336,0.10541,0.17786
0.3366,0.054751,0.12106
0.39333,0.089947,0.16132
0.29727,0.031471,0.094006
0.29782,0.035181,0.096972
0.38108,0.080112,0.15092
0.42756,0.11907,0.19165
0.37059,0.068432,0.13952
0.32875,0.049404,0.11513
0.37715,0.077591,0.14807
0.41032,0.1017,0.17431
0.41415,0.10848,0.1804
0.26416,0.017886,0.075826
0.36681,0.071884,0.14127
0.36165,0.061256,0.13193
0.28438,0.028761,0.088902
0.35296,0.05977,0.12875
0.42032,0.1117,0.18431
0.28101,0.028724,0.08808
0.40675,0.10005,0.17221
0.3557,0.0624,0.1314
0.39337,0.086417,0.15863
0.38142,0.078481,0.14975
0.41816,0.10815,0.18108
0.41594,0.10722,0.17985
0.32247,0.048431,0.1129
0.38232,0.079696,0.15089
0.31278,0.038349,0.10291
0.40526,0.097052,0.16956
0.33293,0.053406,0.11917
0.25496,0.015442,0.071794
0.2801,0.026825,0.086414
0.32251,0.043146,0.10887
0.38202,0.08079,0.15166
0.35092,0.061332,0.12946
0.42335,0.11261,0.18572
0.3788,0.077322,0.14825
0.39784,0.092877,0.16463
0.40097,0.094328,0.16647
0.36326,0.0692,0.13838
0.34821,0.060658,0.12831
0.29139,0.029287,0.090952
0.33296,0.044195,0.11213
0.44754,0.13769,0.21058
0.30704,0.038285,0.10151
0.38438,0.084642,0.15516
0.34028,0.051845,0.11971
0.31509,0.037466,0.10278
0.37413,0.073647,0.14434
0.42699,0.11782,0.19056
0.41227,0.10501,0.1773
0.40173,0.094371,0.16668
0.37628,0.075226,0.14605
0.41061,0.1008,0.17369
0.2721,0.025399,0.08344
0.34332,0.052916,0.12124
0.26995,0.033615,0.094982
0.28863,0.043681,0.10728
0.32193,0.063343,0.13049
0.28836,0.039181,0.10388
0.26337,0.033503,0.093192
0.32521,0.06093,0.12955
0.27771,0.038785,0.10082
0.31151,0.055886,0.12226
0.2863,0.042987,0.10617
0.29612,0.046418,0.11126
0.32018,0.060651,0.12804
0.30553,0.051984,0.11782
0.26871,0.033799,0.094796
0.31116,0.054937,0.12147
0.30723,0.049648,0.11653
0.28489,0.042536,0.10547
0.32108,0.056511,0.12521
0.30095,0.046197,0.11235
0.29267,0.045271,0.10951
0.28275,0.041055,0.10381
0.27487,0.037114,0.098851
0.34149,0.075079,0.14426
0.31387,0.054102,0.12155
0.28273,0.041231,0.10394
0.34958,0.080574,0.15042
0.26139,0.032891,0.092225
0.28174,0.034508,0.098704
0.27611,0.038445,0.10016
0.24995,0.028066,0.085683
0.25743,0.029385,0.088599
0.29983,0.043834,0.11031
0.28863,0.040725,0.1051
0.36255,0.088207,0.15944
0.33181,0.065028,0.1343
0.27779,0.034973,0.098023
0.37327,0.097789,0.16932
0.30733,0.052845,0.11893
0.30674,0.048245,0.11537
0.33132,0.067228,0.1358
0.35753,0.084369,0.1553
0.3268,0.061087,0.13008
0.27379,0.038029,0.099248
0.26976,0.037266,0.097637
0.2911,0.045822,0.10951
0.30587,0.04764,0.11469
0.31769,0.058042,0.12546
0.26221,0.032536,0.092175
0.30428,0.04889,0.11521
0.27965,0.035023,0.098544
0.2884,0.039289,0.10397
0.30045,0.05009,0.1151
0.292,0.041077,0.10623
0.28419,0.043339,0.10588
0.28317,0.040762,0.10371
0.26334,0.035003,0.094292
0.30732,0.053735,0.11958
0.30232,0.052308,0.11723
0.30618,0.049969,0.1165
0.30353,0.045601,0.11258
0.2976,0.046094,0.1114
0.30067,0.043518,0.11029
0.35141,0.081023,0.15123
0.33603,0.069398,0.13863
0.32842,0.061854,0.13107
0.29257,0.047439,0.11109
0.29185,0.041205,0.10629
0.27821,0.041726,0.10313
0.26358,0.033754,0.093433
0.30796,0.05098,0.11771
0.26011,0.032733,0.091776
0.3627,0.088766,0.1599
0.43139,0.15131,0.22403
0.33177,0.065303,0.1345
0.2869,0.042789,0.10618
0.31989,0.05679,0.12511
0.34722,0.076543,0.14683
0.28453,0.044884,0.10711
0.34915,0.078434,0.14873
0.38952,0.11148,0.18367
0.28866,0.043888,0.10745
0.36736,0.093237,0.16442
0.34788,0.07719,0.14748
0.33972,0.071054,0.14082
0.30386,0.04847,0.11478
0.31357,0.053088,0.12073
0.34074,0.070919,0.14098
0.32316,0.058228,0.12702
0.34988,0.074777,0.14621
0.26701,0.033316,0.093999
0.32017,0.059672,0.12731
0.26598,0.035711,0.095504
0.27093,0.038563,0.098901
0.30134,0.051186,0.11614
0.36042,0.088062,0.15878
0.26626,0.036888,0.096447
0.26878,0.032138,0.093585
0.34847,0.076977,0.14747
0.29326,0.04227,0.10744
0.2649,0.030487,0.091355
0.34459,0.074094,0.14433
0.26905,0.038173,0.098123
0.31219,0.05551,0.12216
0.32804,0.060213,0.12976
0.31892,0.055971,0.12425
0.29798,0.044389,0.11024
0.34172,0.070878,0.14121
0.32985,0.063063,0.13234
0.28462,0.04068,0.10402
0.34914,0.077745,0.14822
0.30396,0.049626,0.11567
0.31069,0.04993,0.11764
0.27452,0.035002,0.097197
0.31511,0.057446,0.12435
0.31319,0.053637,0.12103
0.32351,0.05783,0.12682
0.34684,0.072572,0.14379
0.28027,0.042394,0.10416
0.31985,0.057592,0.12569
0.39988,0.1209,0.19334
0.35107,0.078597,0.14935
0.27173,0.034115,0.095814
0.30925,0.055763,0.12159
0.40758,0.12788,0.20051
0.34267,0.073557,0.14344
0.38364,0.10517,0.17748
0.39839,0.11904,0.19157
0.354,0.08392,0.15405
0.38678,0.10865,0.18087
0.34852,0.075052,0.14606
0.32215,0.05921,0.12749
0.27139,0.03577,0.096951
0.28676,0.040185,0.10421
0.39083,0.11199,0.1844
0.27615,0.034542,0.097279
0.29191,0.047022,0.11061
0.29182,0.047008,0.11058
0.30311,0.051122,0.11655
0.29499,0.045316,0.11015
0.30865,0.054798,0.12072
0.33495,0.066584,0.13627
0.33338,0.071213,0.13929
0.32571,0.0611,0.12981
0.38051,0.10445,0.17614
0.32125,0.061293,0.12879
0.31824,0.058595,0.12602
0.33592,0.064115,0.13469
0.30039,0.048614,0.11399
0.32013,0.057425,0.12564
0.38723,0.10916,0.18136
0.34846,0.073285,0.14474
0.32931,0.061043,0.1307
0.37041,0.093104,0.16511
0.39402,0.1158,0.18805
0.30013,0.045837,0.11187
0.30537,0.048804,0.11542
0.357,0.08559,0.15607
0.34542,0.073454,0.14407
0.35821,0.083864,0.1551
0.33908,0.067365,0.13792
0.34859,0.074571,0.14572
0.35743,0.081892,0.15344
0.28304,0.040339,0.10336
0.30905,0.05163,0.11847
0.36253,0.088006,0.15929
0.31137,0.050865,0.11851
0.33376,0.062225,0.13273
0.40884,0.12973,0.2022
0.30239,0.046525,0.11296
0.38121,0.10329,0.17545
0.31196,0.05181,0.11936
0.31129,0.055009,0.12156
0.31372,0.051878,0.11987
0.29873,0.046196,0.11177
0.33043,0.06322,0.13261
0.28632,0.038721,0.10301
0.37103,0.094698,0.16645
0.36279,0.087417,0.15892
0.3627,0.08879,0.15991
0.32777,0.061294,0.13049
0.33458,0.066012,0.13575
0.33687,0.069658,0.13904
0.26936,0.028931,0.091363
0.34408,0.069305,0.14065
0.32153,0.060614,0.12836
0.35341,0.080965,0.15171
0.34774,0.072971,0.14432
0.35513,0.081811,0.15278
0.36865,0.09309,0.16464
0.34555,0.072192,0.14317
0.37247,0.095105,0.16713
0.37374,0.09629,0.16834
0.35503,0.079703,0.1512
0.31506,0.056009,0.12328
0.34171,0.070003,0.14056
0.35385,0.081442,0.15218
0.32336,0.058861,0.12754
0.36376,0.08994,0.16104
0.37345,0.094765,0.16713
0.38216,0.10476,0.17679
0.28645,0.044173,0.10708
0.36725,0.09029,0.16221
0.37595,0.098942,0.17087
0.34118,0.06964,0.14015
0.33769,0.069302,0.13899
0.38436,0.10586,0.17818
0.34552,0.075491,0.14561
0.30944,0.053628,0.12005
0.34603,0.073516,0.14428
0.35186,0.078007,0.14912
0.38612,0.10814,0.18032
0.26197,0.029605,0.089943
0.34911,0.075608,0.14663
0.3468,0.07628,0.14653
0.35143,0.079017,0.14975
0.32356,0.058609,0.12741
0.38111,0.10311,0.1753
0.33135,0.065653,0.13464
0.35448,0.077753,0.14961
0.31142,0.049621,0.1176
0.35345,0.082738,0.15303
0.35417,0.082025,0.15269
0.38875,0.11051,0.18276
0.37665,0.099758,0.17166
0.35845,0.085681,0.15651
0.34733,0.075448,0.14605
0.33826,0.067445,0.13777
0.34704,0.074219,0.14506
0.29953,0.048891,0.11397
0.30294,0.046174,0.11285
0.33923,0.069359,0.13944
0.37098,0.094374,0.1662
0.4009,0.12152,0.19407
0.31634,0.054789,0.1227
0.32392,0.065452,0.13257
0.32708,0.060159,0.12947
0.34236,0.076037,0.14519
0.38291,0.10461,0.17687
0.41326,0.13339,0.20606
0.37705,0.098084,0.17052
0.348,0.07486,0.14578
0.32129,0.05776,0.12619
0.37046,0.091895,0.16423
0.28563,0.043416,0.10631
0.3754,0.099201,0.17092
0.30737,0.050492,0.11719
0.29104,0.041899,0.10659
0.36568,0.087118,0.15945
0.38067,0.1045,0.17622
0.37123,0.097108,0.16829
0.33593,0.071468,0.14014
0.33754,0.071995,0.14095
0.33697,0.070607,0.13977
0.42693,0.14675,0.2195
0.35589,0.083341,0.15411
0.35054,0.077065,0.14808
0.35424,0.081636,0.15242
0.3573,0.084185,0.1551
0.28952,0.043732,0.10755
0.38589,0.10658,0.17911
0.30567,0.045266,0.11288
0.40377,0.12383,0.19652
0.33011,0.060804,0.13073
0.34652,0.075771,0.14607
0.37062,0.09517,0.16669
0.38452,0.10581,0.17818
0.42486,0.14496,0.21764
0.35055,0.080831,0.15087
0.42441,0.1444,0.2171
0.36118,0.086307,0.15768
0.37451,0.096819,0.16893
0.34942,0.078457,0.14882
0.36459,0.090491,0.16167
0.30704,0.05206,0.11827
0.37533,0.099633,0.17122
0.3874,0.10861,0.181
0.3913,0.11219,0.18466
0.37637,0.098237,0.17046
0.35206,0.0764,0.14798
0.39753,0.11933,0.19156
0.33847,0.065443,0.13634
0.36819,0.093028,0.16448
0.38772,0.10919,0.18151
0.36953,0.092014,0.16408
0.34057,0.071859,0.14163
0.38952,0.11046,0.18292
0.40218,0.12223,0.19492
0.40041,0.12045,0.19314
0.37027,0.092631,0.16472
0.3794,0.10008,0.17261
0.37804,0.09994,0.17215
0.39281,0.11387,0.1863
0.35157,0.077792,0.14888
0.33006,0.062636,0.13208
0.33247,0.066014,0.1352
0.3441,0.073162,0.14352
0.36399,0.088887,0.16032
0.36012,0.083919,0.15564
0.34736,0.075121,0.14581
0.3547,0.082693,0.15332
0.39872,0.11851,0.19127
0.32625,0.065246,0.13302
0.36331,0.090145,0.16108
0.35686,0.080678,0.15239
0.32237,0.06019,0.12827
0.33936,0.068632,0.13893
0.34665,0.070001,0.14184
0.39926,0.12008,0.19257
0.31252,0.051428,0.11923
0.34524,0.07245,0.14328
0.41621,0.13601,0.20877
0.38815,0.10983,0.1821
0.38391,0.10418,0.17681
0.35094,0.075039,0.14668
0.35547,0.08105,0.15231
0.34273,0.069483,0.14044
0.30032,0.047351,0.11304
0.38995,0.111,0.18343
0.36374,0.089857,0.16098
0.38236,0.10399,0.17628
0.4199,0.13999,0.21268
0.32723,0.062114,0.13095
0.34861,0.078419,0.14858
0.35385,0.078626,0.15009
0.36676,0.092688,0.16385
0.31499,0.055681,0.12301
0.28921,0.040723,0.10525
0.37247,0.09495,0.16701
0.37445,0.09886,0.17042
0.35876,0.086025,0.15684
0.37921,0.10176,0.1738
0.32116,0.056911,0.12553
0.39095,0.11275,0.18499
0.35241,0.083578,0.15338
0.34329,0.074429,0.14424
0.35349,0.078912,0.15021
0.28767,0.041074,0.10511
0.36965,0.092125,0.16419
0.35835,0.085428,0.1563
0.40553,0.12573,0.19839
0.35759,0.084681,0.15555
0.39216,0.11507,0.18702
0.37803,0.098297,0.17093
0.35228,0.081623,0.1519
0.37686,0.10142,0.17294
0.3822,0.10435,0.1765
0.37707,0.097552,0.17013
0.364,0.086083,0.15825
0.3877,0.1084,0.18092
0.36659,0.087589,0.16004
0.32501,0.059823,0.12868
0.32995,0.065981,0.13453
0.32777,0.063031,0.13177
0.41036,0.12984,0.20268
0.34838,0.076409,0.14703
0.31471,0.056897,0.12384
0.34214,0.07157,0.14183
0.36352,0.087499,0.15917
0.35208,0.078765,0.14974
0.37289,0.09441,0.16672
0.32037,0.062043,0.12912
0.36873,0.092646,0.16433
0.3223,0.05945,0.1277
0.38913,0.109,0.18174
0.29436,0.040285,0.10626
0.33404,0.064458,0.13446
0.37273,0.098286,0.16955
0.37194,0.09457,0.16659
0.35123,0.080591,0.15087
0.34292,0.075511,0.14495
0.3568,0.078725,0.15093
0.31439,0.053826,0.12148
0.38973,0.11021,0.18279
0.37546,0.096335,0.16881
0.37846,0.10109,0.17311
0.37118,0.095438,0.16704
0.39439,0.11524,0.18773
0.35774,0.085865,0.15646
0.41917,0.13877,0.21158
0.38946,0.11181,0.18391
0.38523,0.10508,0.17783
0.38026,0.10123,0.17369
0.32983,0.064493,0.13339
0.37978,0.099777,0.17248
0.39355,0.11501,0.18734
0.3455,0.073496,0.14413
0.38329,0.10563,0.17773
0.35611,0.077802,0.15007
0.41325,0.13419,0.20665
0.36242,0.087573,0.15894
0.39534,0.11687,0.18917
0.36508,0.090601,0.16187
0.39164,0.11358,0.18578
0.35265,0.07882,0.14992
0.33767,0.064426,0.13538
0.38016,0.10261,0.17468
0.36521,0.086923,0.15918
0.39012,0.11055,0.18314
0.39065,0.11289,0.18501
0.31806,0.056619,0.12451
0.39763,0.1176,0.19031
0.36196,0.084022,0.15619
0.37407,0.095832,0.16808
0.40647,0.12753,0.19996
0.39439,0.1156,0.18799
0.39106,0.11301,0.18521
0.36784,0.092367,0.1639
0.35994,0.086283,0.15734
0.41585,0.13601,0.20868
0.35987,0.08851,0.15897
0.34887,0.072394,0.14419
0.38042,0.10235,0.17455
0.37607,0.09646,0.16906
0.4166,0.13709,0.20967
0.37452,0.096203,0.16847
0.39066,0.1117,0.18413
0.37884,0.10271,0.17441
0.37843,0.10078,0.17288
0.32549,0.063236,0.13133
0.37389,0.094179,0.16681
0.37337,0.093478,0.16616
0.41539,0.1355,0.20818
0.3409,0.073233,0.14274
0.42409,0.14378,0.21657
0.39402,0.11468,0.18721
0.41446,0.13421,0.20698
0.48331,0.10318,0.17006
0.44887,0.073736,0.13973
0.39296,0.039248,0.10148
0.36359,0.028337,0.087317
0.32579,0.018651,0.072685
0.38617,0.033784,0.09578
0.29273,0.010243,0.059941
0.37202,0.030734,0.090776
0.35053,0.023012,0.080632
0.37651,0.032627,0.093127
0.35838,0.023092,0.082079
0.37166,0.029033,0.089311
0.3992,0.043999,0.10649
0.33999,0.018555,0.075105
0.34806,0.021833,0.079225
0.28861,0.013627,0.062004
0.32644,0.015727,0.070391
0.24348,0.0085539,0.049884
0.29867,0.01367,0.06381
0.22883,0.007263,0.046242
0.25377,0.0087234,0.051834
0.24546,0.0062068,0.048299
0.2225,0.0065885,0.044573
0.27899,0.010104,0.057409
0.23225,0.0085929,0.04794
0.24076,0.0083425,0.049231
0.22267,0.006562,0.044583
0.23039,0.0063728,0.045784
0.24407,0.0088528,0.050235
0.23323,0.0076318,0.047321
0.24731,0.0089166,0.050857
0.25677,0.010672,0.053968
0.20883,0.0040252,0.040056
0.23396,0.0066276,0.046621
0.22912,0.0063105,0.04551
0.21212,0.004119,0.040713
0.22179,0.0065835,0.044445
0.23268,0.0049202,0.04499
0.23542,0.0064612,0.046742
0.23821,0.0071761,0.047822
0.24747,0.0070554,0.049352
0.22628,0.0067118,0.04534
0.24298,0.0075706,0.048986
0.26162,0.010207,0.054439
0.26217,0.0097395,0.05415
0.26535,0.0097124,0.054686
0.23721,0.0086528,0.048862
0.24729,0.0091725,0.051064
0.23757,0.0070945,0.047642
0.21559,0.0060021,0.042875
0.21487,0.0059913,0.042739
0.22407,0.007732,0.045792
0.24139,0.0067899,0.048063
0.2451,0.0086804,0.050273
0.2652,0.010996,0.055718
0.23316,0.0070358,0.046818
0.23363,0.0055383,0.045666
0.22782,0.0057874,0.044849
0.23846,0.0060187,0.046912
0.25173,0.0092433,0.051903
0.24945,0.0073277,0.049924
0.22666,0.006354,0.045112
0.21836,0.0041629,0.041847
0.22093,0.0051469,0.043109
0.22238,0.0048009,0.04308
0.23531,0.0073148,0.047426
0.22734,0.006358,0.045235
0.25231,0.0082113,0.051155
0.24834,0.0077882,0.050108
0.21448,0.0037766,0.040846
0.22445,0.0053503,0.043896
0.23054,0.0042064,0.044026
0.23175,0.0067852,0.046364
0.22898,0.0055923,0.044893
0.25838,0.0084625,0.05243
0.28958,0.01154,0.060455
0.26397,0.0070478,0.052249
0.22305,0.004328,0.042807
0.22038,0.0045283,0.042503
0.23448,0.005266,0.045591
0.24374,0.0056888,0.04757
0.20569,0.0032916,0.038899
0.22733,0.004338,0.043569
0.22222,0.0036776,0.042126
0.23879,0.0051736,0.046273
0.22194,0.006177,0.044136
0.21844,0.004461,0.042107
0.20623,0.0031062,0.038842
0.26283,0.0070998,0.05209
0.23176,0.0071498,0.046666
0.26027,0.0097086,0.05379
0.2611,0.0089973,0.05335
0.25279,0.008206,0.051236
0.24324,0.0058569,0.04762
0.22946,0.0053643,0.04479
0.23687,0.0082355,0.048459
0.2523,0.0080316,0.051005
0.26076,0.0070347,0.051673
0.24636,0.0066532,0.048825
0.25354,0.0079727,0.051176
0.25071,0.0088918,0.051434
0.23844,0.0063815,0.047207
0.23163,0.0050823,0.044938
0.27773,0.012406,0.059084
0.27349,0.010788,0.057005
0.25906,0.0087044,0.05275
0.23341,0.0044899,0.044764
0.27276,0.010704,0.056807
0.25592,0.0093932,0.052764
0.26204,0.0082508,0.0529
0.25234,0.0093748,0.05212
0.28209,0.01135,0.058981
0.23985,0.0083983,0.049118
0.23815,0.0061892,0.046999
0.25543,0.0084985,0.051941
0.26604,0.0084709,0.053785
0.25444,0.0085421,0.051803
0.23916,0.0083764,0.048977
0.26086,0.0088535,0.05319
0.25712,0.010151,0.0536
0.25651,0.0089702,0.05252
0.25567,0.0070622,0.050799
0.27269,0.0096883,0.055957
0.25778,0.01069,0.05416
0.24347,0.0065152,0.048203
0.27549,0.0079025,0.054978
0.25443,0.0082579,0.051567
0.23121,0.0039786,0.043956
0.2686,0.0069602,0.052991
0.2585,0.0069402,0.051197
0.24265,0.0063303,0.047906
0.244,0.0049555,0.047011
0.25327,0.0063753,0.049811
0.26418,0.0059588,0.051387
0.26577,0.006051,0.051744
0.2395,0.0046542,0.04597
0.24471,0.0074843,0.04922
0.2768,0.010674,0.057494
0.2371,0.0051841,0.045985
0.25303,0.0059924,0.049453
0.26754,0.010301,0.055556
0.2705,0.010668,0.056379
0.24731,0.0075842,0.049759
0.23677,0.0060046,0.046602
0.26043,0.0094903,0.053639
0.25622,0.0060307,0.050046
0.23851,0.006778,0.047546
0.27906,0.013619,0.060318
0.26474,0.0088556,0.053873
0.28253,0.011047,0.05881
0.27408,0.010277,0.056689
0.24968,0.0099586,0.052132
0.2489,0.0059171,0.048665
0.28743,0.011446,0.059999
0.27767,0.011723,0.05851
0.27424,0.0094854,0.056064
0.25051,0.0080908,0.050739
0.24325,0.00528,0.047146
0.42122,0.05523,0.11962
0.40811,0.04758,0.11101
0.38325,0.035897,0.097006
0.41004,0.050991,0.11416
0.37036,0.03038,0.090193
0.36847,0.030394,0.089872
0.37066,0.035926,0.094815
0.32255,0.016563,0.070396
0.31767,0.020056,0.072415
0.36832,0.032337,0.091447
0.29681,0.014851,0.064456
0.31161,0.015383,0.067498
0.31891,0.020251,0.072795
0.32843,0.022737,0.076518
0.32393,0.020896,0.074208
0.36016,0.032925,0.090496
0.28723,0.016537,0.06416
0.30236,0.015478,0.065949
0.2596,0.010844,0.054609
0.27855,0.013714,0.060306
0.27071,0.012635,0.058039
0.25658,0.01036,0.053677
0.3018,0.015035,0.065485
0.25298,0.0099372,0.052695
0.25302,0.010377,0.053065
0.31233,0.02164,0.07278
0.29364,0.016096,0.064924
0.28842,0.015755,0.063725
0.26899,0.011056,0.056435
0.23597,0.0092702,0.049153
0.25177,0.007947,0.050842
0.26647,0.010849,0.05582
0.27231,0.010216,0.056326
0.24045,0.0077973,0.048727
0.2722,0.010066,0.056183
0.29091,0.012648,0.061602
0.2867,0.014254,0.062185
0.25574,0.0075683,0.051229
0.28246,0.014019,0.061246
0.26542,0.010847,0.055635
0.40703,0.051388,0.11395
0.35374,0.023005,0.081191
0.32977,0.019168,0.073812
0.31734,0.021401,0.073464
0.32965,0.022914,0.076879
0.29045,0.016526,0.064717
0.29331,0.01321,0.062488
0.2778,0.010445,0.057481
0.27461,0.009706,0.056311
0.45156,0.079174,0.14469
0.39622,0.045475,0.10718
0.42872,0.057408,0.12273
0.34979,0.025556,0.082598
0.33069,0.01949,0.074239
0.31398,0.015579,0.068077
0.31846,0.017081,0.070103
0.31193,0.017168,0.069025
0.2818,0.01283,0.06015
0.31176,0.016722,0.068627
0.26943,0.010701,0.056218
0.27473,0.012123,0.058323
0.29963,0.013941,0.064201
0.28071,0.012554,0.059731
0.27327,0.011643,0.057671
0.29621,0.014189,0.063805
0.25305,0.0081755,0.051255
0.25955,0.0095856,0.053561
0.28241,0.014676,0.061778
0.2495,0.0093427,0.051594
0.32386,0.018728,0.072409
0.30253,0.015646,0.066118
0.31253,0.019623,0.071154
0.26526,0.011183,0.055882
0.27871,0.012094,0.059
0.27919,0.011096,0.058262
0.25439,0.0085404,0.051793
0.26532,0.010757,0.055542
0.26345,0.011917,0.05617
0.39864,0.042977,0.10555
0.37146,0.032614,0.092227
0.35681,0.02734,0.085304
0.34616,0.025248,0.081706
0.29815,0.013112,0.063258
0.27335,0.010264,0.056549
0.28153,0.013458,0.060619
0.41712,0.053908,0.11781
0.44381,0.067654,0.13383
0.34442,0.021935,0.07867
0.40052,0.04631,0.10863
0.33178,0.019427,0.074379
0.34397,0.025746,0.08173
0.38602,0.036091,0.097655
0.37594,0.036647,0.096338
0.37902,0.030491,0.091808
0.31543,0.017849,0.070202
0.25428,0.0080097,0.051336
0.4822,0.10311,0.1698
0.42507,0.054131,0.11939
0.38851,0.033183,0.095696
0.36251,0.027342,0.086308
0.34361,0.025152,0.081178
0.31138,0.013803,0.066156
0.41543,0.056044,0.11927
0.29929,0.01529,0.065255
0.33363,0.021444,0.076367
0.27916,0.011923,0.058938
0.28033,0.0096348,0.057259
0.29717,0.014838,0.064508
0.40877,0.046842,0.11052
0.38513,0.032896,0.094864
0.37727,0.032192,0.092901
0.39078,0.045967,0.10663
0.28342,0.014313,0.061656
0.26617,0.010755,0.05569
0.48223,0.10209,0.16897
0.41544,0.050749,0.11491
0.45841,0.083154,0.14917
0.46263,0.087879,0.15381
0.43124,0.060635,0.12583
0.36753,0.033148,0.091976
0.35569,0.024639,0.082881
0.3198,0.016144,0.069566
0.31192,0.017934,0.069655
0.32089,0.015782,0.069459
0.26387,0.0068952,0.052104
0.4181,0.053034,0.11726
0.38344,0.034673,0.096031
0.34728,0.024226,0.081061
0.30813,0.013701,0.0655
0.28684,0.011236,0.059722
0.35666,0.028173,0.085963
0.28324,0.0099723,0.058048
0.26323,0.0091746,0.053871
0.28125,0.013071,0.060252
0.25944,0.0077493,0.052028
0.33057,0.020576,0.075113
0.42561,0.058163,0.12281
0.27075,0.0097595,0.055676
0.28656,0.014936,0.062723
0.29349,0.01684,0.065511
0.39232,0.038207,0.10051
0.4386,0.06598,0.13153
0.4016,0.041518,0.10487
0.39185,0.036858,0.099312
0.34522,0.020195,0.077376
0.2663,0.0085521,0.053898
0.26727,0.0054498,0.051512
0.26662,0.0042405,0.0504
0.31006,0.017755,0.06918
0.2694,0.0070061,0.053169
0.41299,0.053604,0.11683
0.45397,0.081305,0.14687
0.31129,0.015595,0.067617
0.30021,0.01341,0.063867
0.28822,0.013676,0.061976
0.36048,0.024551,0.08365
0.39394,0.037977,0.1006
0.4451,0.072611,0.13814
0.31347,0.018358,0.070277
0.27512,0.013125,0.059217
0.28438,0.015476,0.062783
0.28953,0.015094,0.063376
0.25501,0.010914,0.053857
0.26436,0.010605,0.055249
0.4461,0.069432,0.1357
0.39095,0.035342,0.097905
0.34909,0.019264,0.077291
0.28495,0.013748,0.061461
0.36162,0.030992,0.089159
0.33367,0.020808,0.075849
0.35474,0.029791,0.086959
0.34538,0.026954,0.082975
0.33164,0.019795,0.074657
0.36443,0.029847,0.088709
0.32638,0.023455,0.076749
0.44523,0.073755,0.13911
0.4005,0.044772,0.10735
0.42293,0.056333,0.12083
0.35069,0.020754,0.0788
0.34372,0.019179,0.076276
0.29853,0.014878,0.064781
0.25008,0.0083002,0.050836
0.47917,0.099626,0.1664
0.4034,0.043257,0.10662
0.30584,0.01711,0.067906
0.28832,0.010966,0.05976
0.38027,0.03192,0.093205
0.39625,0.042484,0.10472
0.32607,0.019397,0.073349
0.33128,0.0198,0.074598
0.3058,0.011909,0.063613
0.32647,0.01824,0.072467
0.26854,0.011365,0.05661
0.36576,0.031588,0.090379
0.35232,0.028537,0.085499
0.30154,0.0132,0.063927
0.32687,0.019823,0.073841
0.25838,0.010353,0.053989
0.39432,0.041462,0.10354
0.36956,0.028734,0.088696
0.32076,0.01933,0.072361
0.36241,0.027699,0.086585
0.29824,0.012702,0.062937
0.25086,0.0080276,0.050749
0.41706,0.052913,0.11698
0.44948,0.076631,0.14223
0.45214,0.074186,0.14068
0.28742,0.014217,0.062282
0.40714,0.052768,0.11511
0.33323,0.022158,0.076885
0.28336,0.012791,0.060392
0.38804,0.037723,0.099354
0.34878,0.022277,0.079717
0.29218,0.012943,0.062069
0.37156,0.029977,0.090072
0.32821,0.021483,0.075445
0.27136,0.0088526,0.055035
0.38656,0.03401,0.096034
0.38226,0.038505,0.098983
0.45759,0.082143,0.1482
0.44693,0.072024,0.13798
0.33354,0.020872,0.075879
0.33724,0.024119,0.079206
0.32787,0.01895,0.073298
0.36839,0.030204,0.0897
0.26032,0.0098377,0.053904
0.3579,0.030145,0.087807
0.32646,0.022229,0.075752
0.31011,0.017372,0.068873
0.40996,0.052444,0.11534
0.43628,0.068627,0.13331
0.34397,0.017785,0.07517
0.26021,0.009808,0.053862
0.32671,0.020141,0.074075
0.35061,0.024614,0.081965
0.33046,0.017766,0.072779
0.3077,0.01584,0.067187
0.30354,0.012798,0.063949
0.31969,0.016699,0.070003
0.28603,0.012418,0.060554
0.30097,0.012747,0.063454
0.30202,0.013048,0.063886
0.29634,0.015101,0.064579
0.34397,0.024687,0.080859
0.34325,0.028023,0.083481
0.26256,0.0071448,0.05208
0.26189,0.0098609,0.0542
0.30023,0.017401,0.067159
0.26146,0.008255,0.052801
0.34254,0.02317,0.079356
0.33915,0.025075,0.08033
0.43233,0.06299,0.12797
0.29342,0.012375,0.061819
0.27204,0.00952,0.055705
0.37059,0.030693,0.090492
0.41031,0.050267,0.11361
